age_of_driver,gender,marital_status,safety_rating,annual_income,high_education,address_change,property_status,accident_site,past_num_of_claims,witness_present,liab_prct,channel,police_report,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,claim_month,claim_weekday,claim_year,zip_region,claim_to_price,injury_share,claim_to_income,premium_to_income,claim_to_deductible,fraud_reported
37.0,F,0.0,68,57779.2,0,0,Rent,Local,0,0.0,100,Broker,1,2.0,Medium,15625.9762,blue,10602.64493,4508.751831,2000,1155.97,8.804183146,3,1.0,3.0,2024.0,2,0.6785268832881926,0.4252478377180505,0.18350279910099998,0.020006680604438852,5.301322462349338,0
60.0,F,1.0,88,65534.4,1,0,Rent,Highway,0,0.0,96,Broker,1,4.0,Compact,15002.29449,blue,11101.53507,3302.78714,1000,1726.91,11.0783658,3,12.0,2.0,2024.0,8,0.7399891447711483,0.2975072473200314,0.16940011764555102,0.02635119875933325,11.101535058898465,0
42.0,M,1.0,98,59798.4,1,1,Own,Highway,1,1.0,50,Broker,1,11.0,Medium,31713.46152,red,42871.32418,5931.943881,500,1232.57,9.902833263,7,8.0,6.0,2023.0,8,1.3518336417363805,0.1383662388396428,0.7169309576724975,0.0206120899552394,85.7426481885147,1
42.0,F,1.0,70,59784.0,0,0,Own,Local,1,1.0,10,Broker,1,6.0,Large,29353.30894,blue,23435.7207,1652.273076,500,1518.54,10.15329254,5,10.0,5.0,2023.0,1,0.7984013232411269,0.0705023368848007,0.39200656864057265,0.02540044158929813,46.87144130625712,1
41.0,M,1.0,63,59416.0,1,0,Own,Highway,0,1.0,3,Broker,1,9.0,Large,34683.34614,gray,8776.118038,5968.390147,2000,1239.06,9.719228847,3,4.0,1.0,2024.0,5,0.25303550592615814,0.6800717721066649,0.14770630870224005,0.020853978725918036,4.38805901680597,0
43.0,F,1.0,86,60155.2,1,1,Own,Parking Lot,0,0.0,98,Broker,1,9.0,Large,26065.60266,white,22977.72059,13122.00135,2000,1246.68,10.12044171,8,12.0,1.0,2024.0,8,0.8815342153734214,0.5710749810031058,0.3819739704899664,0.020724392903344612,11.48886028925557,1
38.0,M,1.0,80,58196.8,1,0,Rent,Highway,0,0.0,32,Broker,0,6.0,Medium,14566.44049,other,12642.68282,3480.608869,1000,999.43,10.1255465,3,12.0,5.0,2023.0,1,0.8679322053875406,0.27530619238652176,0.21724017162082382,0.017173281004846084,12.642682807357318,0
37.0,F,1.0,68,57776.0,1,0,Own,Highway,0,0.0,37,Broker,1,4.0,Compact,37422.33457,gray,16548.8618,5370.557422,2000,1155.97,10.14760258,3,1.0,2.0,2024.0,1,0.44221885111423126,0.3245272990119159,0.28643142134646854,0.020007788700844506,8.274430895862784,0
58.0,M,0.0,84,64948.8,0,1,Rent,Parking Lot,1,0.0,89,Broker,1,8.0,Compact,13682.58793,gray,18107.83689,6009.701498,1000,1324.78,9.520189385,3,6.0,5.0,2023.0,8,1.3234219272930028,0.33188400879549323,0.278801715962746,0.02039729756330529,18.10783687189216,0
36.0,M,1.0,66,57321.6,1,0,Own,Parking Lot,0,1.0,89,Broker,0,4.0,Compact,27474.20804,gray,29133.83857,5610.202473,2000,1239.06,12.15540974,3,3.0,4.0,2023.0,5,1.0604068560055786,0.19256653939808777,0.5082523615790863,0.021615935353834926,14.56691927771654,0
64.0,F,1.0,91,66552.0,0,1,Rent,Parking Lot,0,0.0,59,Broker,1,4.0,Compact,14431.50764,black,39742.85307,2940.656064,2000,1246.68,10.73175637,7,5.0,5.0,2023.0,1,2.753894746040969,0.07399207245505407,0.597169928317749,0.018732419761709158,19.871426525064283,0
43.0,M,1.0,80,60174.4,0,0,Rent,Local,0,1.0,0,Broker,0,6.0,Medium,25361.62031,silver,35047.2843,5822.272841,1000,1622.67,9.722731559,3,8.0,5.0,2024.0,1,1.381902412788629,0.16612621939537478,0.5824284795430876,0.026966118481830045,35.047284264952715,0
60.0,F,1.0,58,65515.2,1,1,Rent,Local,0,0.0,5,Broker,0,2.0,Medium,47551.79317,gray,19039.18056,10096.29889,500,1354.2,8.580605177,4,8.0,2.0,2023.0,5,0.4003882775047748,0.5302906213664118,0.2906070737738631,0.02067001245480942,38.07836104384328,0
43.0,M,1.0,40,60155.2,0,1,Own,Local,0,,63,Broker,1,6.0,Compact,16072.87195,black,22254.3545,4955.196722,2000,1155.97,9.611473772,5,4.0,6.0,2024.0,5,1.3845910405959159,0.22266189395775723,0.369948973648663,0.019216460089581344,11.127177244436412,0
31.0,M,1.0,88,54945.6,1,1,Own,Parking Lot,0,0.0,80,Broker,0,3.0,Large,11087.72345,silver,8344.459954,8636.966294,500,1078.65,8.623582123,5,11.0,5.0,2023.0,1,0.7525855051198462,1.035053956826137,0.15186766463280285,0.019631235257788957,16.68891987462216,0
34.0,F,0.0,72,56416.0,1,1,Rent,Highway,0,0.0,100,Broker,0,8.0,Large,51015.62985,white,64308.41004,3464.461038,1000,1622.67,9.330439107,4,1.0,4.0,2024.0,1,1.2605628947015626,0.053872596691338245,1.1398966612106514,0.028762585081736344,64.30840997569159,0
60.0,F,1.0,77,65512.0,1,1,Rent,Local,0,0.0,4,Broker,0,4.0,Large,16770.92708,white,8461.712999,5046.924496,500,1082.36,8.083993109,4,10.0,4.0,2024.0,1,0.5045465261480019,0.5964424101833754,0.1291627945852796,0.016521553302959433,16.923425964153147,0
36.0,F,0.0,60,57337.6,0,0,Own,Local,2,1.0,22,Broker,1,5.0,Large,11823.92517,blue,18735.035,3455.94294,1000,999.43,10.01329128,3,11.0,5.0,2024.0,1,1.5845021622726911,0.18446418380406204,0.32674955002778716,0.017430621441821236,18.735034981264963,0
50.0,F,1.0,87,62592.0,1,1,Rent,Local,2,0.0,15,Broker,1,6.0,Medium,16023.30593,other,36146.96823,10635.1892,500,1232.57,7.987556587,6,12.0,3.0,2023.0,8,2.255899524458752,0.2942207803441495,0.5775014095958348,0.019692133179644487,72.29393631541213,0
30.0,M,1.0,93,54443.2,1,0,Rent,Local,0,0.0,94,Broker,1,4.0,Large,19697.3852,red,15324.64123,5293.937626,500,1518.54,11.71819877,3,11.0,5.0,2024.0,1,0.7780038352106753,0.34545263058367515,0.2814794359941833,0.027892188555634273,30.649282398701434,0
53.0,M,0.0,50,63553.6,1,1,Rent,Highway,0,0.0,39,Broker,1,5.0,Compact,29451.75377,blue,15215.81573,3426.809583,1000,1622.67,7.739573842,5,6.0,5.0,2024.0,1,0.516635302885848,0.22521366212515156,0.23941705473428074,0.025532306588052726,15.215815714784185,0
46.0,M,1.0,95,61233.6,0,1,Own,Parking Lot,0,1.0,87,Broker,1,4.0,Large,21311.16878,white,23375.04169,3979.784386,500,1055.6,8.887861923,7,6.0,4.0,2023.0,2,1.0968446606663849,0.17025785188363196,0.3817355453479505,0.01723890151783924,46.75008328649983,0
38.0,F,0.0,63,58206.4,1,1,Own,Parking Lot,2,0.0,69,Broker,1,5.0,Medium,18752.82746,other,31255.11852,3390.788104,1000,999.43,9.847407438,3,5.0,0.0,2023.0,1,1.6666883212678645,0.1084874498787059,0.5369704795256712,0.017170448610167085,31.25511848874488,0
55.0,F,1.0,66,64094.4,1,1,Own,Local,4,0.0,14,Broker,1,4.0,Large,17955.3718,white,60166.63437,1864.251204,2000,1155.97,9.463905613,7,5.0,4.0,2023.0,8,3.350898830546583,0.030984801185730926,0.9387190514157443,0.018035428991955062,30.083317169958338,0
37.0,F,1.0,90,57780.8,1,0,Own,Local,0,0.0,56,Broker,0,4.0,Compact,41438.153,red,12764.46866,6174.858728,500,1078.65,8.89568442,3,6.0,3.0,2024.0,8,0.308036621702033,0.48375368313343065,0.22091194064081993,0.018667965829156606,25.528937268942126,0
43.0,F,1.0,49,60180.8,1,1,Rent,Local,0,1.0,97,Broker,0,2.0,Large,9307.37075,red,22508.31837,3894.543966,500,1518.54,8.615425072,5,8.0,3.0,2024.0,2,2.418332628210998,0.17302687396752747,0.3740116178187393,0.02523296466605241,45.01663664996673,1
47.0,M,0.0,68,61603.2,1,1,Own,Highway,0,0.0,87,Broker,1,1.0,Compact,21292.79552,blue,16635.46967,5101.736686,2000,1239.06,9.659529481,8,4.0,3.0,2023.0,2,0.7812722220336584,0.306678247557607,0.27004229763599874,0.020113565528736922,8.31773483084113,0
45.0,M,1.0,81,60889.6,1,1,Own,Parking Lot,0,0.0,3,Broker,0,3.0,Large,18737.57475,other,27635.33077,2001.665086,1000,1622.67,9.518946523,3,7.0,3.0,2023.0,8,1.4748616689854774,0.07243137788314478,0.45385962084733916,0.02664937854696616,27.63533074236467,0
60.0,M,0.0,46,65494.4,1,1,Rent,Local,3,1.0,100,Broker,1,5.0,Large,14215.57647,white,31525.74874,5944.987508,500,1082.36,7.766235626,6,1.0,5.0,2024.0,1,2.2176904893243705,0.1885756166123471,0.4813502946743332,0.01652599306174992,63.051497353897005,0
59.0,F,1.0,95,65256.0,1,1,Own,Parking Lot,1,0.0,91,Broker,1,6.0,Compact,23469.50034,blue,14418.25914,2914.8251,500,1354.2,8.403358176,5,5.0,1.0,2023.0,2,0.6143402684552278,0.20216206904697356,0.2209491715670444,0.020752114747751134,28.836518222326966,1
47.0,M,1.0,91,61574.4,1,1,Rent,Local,0,0.0,96,Broker,1,3.0,Medium,20913.15074,red,40815.02766,6688.51107,1000,1726.91,8.266560768,5,9.0,1.0,2024.0,8,1.951644119314006,0.16387373605509217,0.6628570909231294,0.028045908688869955,40.815027619184974,1
60.0,M,0.0,72,65516.8,1,0,Rent,Parking Lot,1,0.0,50,Broker,1,4.0,Large,35539.88103,white,11631.10505,6046.964941,500,1232.57,11.42582669,3,3.0,4.0,2023.0,8,0.32726910480805094,0.5198959956500525,0.17752858884778364,0.018813037266490227,23.26221005347558,0
36.0,F,0.0,93,57340.8,0,1,Rent,Local,0,0.0,88,Broker,0,2.0,Medium,15440.25789,gray,19945.45878,7117.930984,1000,1324.78,9.226357969,3,5.0,3.0,2024.0,8,1.291782748760048,0.35686975477247607,0.3478406087751158,0.023103619063160896,19.945458760054542,0
33.0,M,1.0,95,55948.8,1,1,Rent,Parking Lot,4,0.0,45,Broker,1,1.0,Large,11482.70358,silver,37713.25853,5982.839618,500,1518.54,7.38191272,6,,,,1,3.284353572655373,0.15864021967452516,0.6740673353016674,0.02714160089175922,75.42651690914697,0
65.0,M,1.0,48,66774.4,1,1,Rent,Local,0,0.0,29,Broker,0,5.0,Medium,14701.50186,silver,16944.15334,5668.004881,2000,1239.06,9.567868825,3,5.0,6.0,2023.0,2,1.1525457398981314,0.33451095294829813,0.2537522364820388,0.018555913643274132,8.47207666576396,0
31.0,M,1.0,72,54947.2,1,1,Own,Highway,1,0.0,60,Broker,1,5.0,Medium,7475.809715,blue,16438.21852,5863.037059,2000,1246.68,10.03153566,4,9.0,0.0,2024.0,1,2.198854591606087,0.35667107427182015,0.299163897699989,0.022688690233120368,8.219109255890444,0
54.0,M,0.0,73,63833.6,0,0,Rent,Local,1,0.0,50,Broker,0,4.0,Compact,29358.37952,other,37051.82098,3923.040275,1000,1622.67,9.53107,3,12.0,3.0,2024.0,5,1.2620526604166586,0.10587982374771045,0.5804438568311916,0.025420311559657918,37.051820942948176,1
42.0,M,0.0,78,59816.0,0,0,Own,Local,0,0.0,51,Broker,0,3.0,Compact,50119.04979,other,12085.13919,9992.803748,500,1082.36,9.824177123,3,12.0,1.0,2023.0,8,0.24112865747447107,0.8268670794823616,0.20203857144907653,0.018094824127021285,24.170278331659443,0
42.0,M,1.0,67,59822.4,0,0,Own,Parking Lot,5,0.0,17,Broker,1,4.0,Medium,40694.18037,other,18715.043,3680.429579,500,1078.65,11.47001495,6,2.0,0.0,2024.0,5,0.45989482597705666,0.19665621814512227,0.31284339979150216,0.01803087137898127,37.43008592513983,0
44.0,F,1.0,85,60539.2,1,0,Own,Highway,1,0.0,16,Broker,0,3.0,Medium,32913.20934,other,22979.05696,3483.86281,500,1518.54,11.62122138,4,5.0,3.0,2024.0,8,0.6981712637598965,0.15161034745302227,0.3795731849713975,0.02508358220747741,45.958113828083775,0
44.0,F,0.0,77,60550.4,1,1,Rent,Highway,1,0.0,98,Broker,1,2.0,Medium,10023.31517,other,40075.62713,4811.769304,2000,1246.68,11.00519348,2,12.0,2.0,2024.0,8,3.9982407463300147,0.12006722410783975,0.6618556959051987,0.020589129055785114,20.037813554981092,0
33.0,F,1.0,69,55936.0,0,1,Own,Local,1,0.0,100,Broker,1,8.0,Large,18434.2658,red,14902.40115,1695.283261,500,1055.6,10.20389912,2,8.0,2.0,2023.0,1,0.8084076312489533,0.11375906767120149,0.2664187848565071,0.018871567505383446,29.804802240390394,0
41.0,M,0.0,87,59404.8,0,1,Own,Parking Lot,0,1.0,95,Broker,0,8.0,Compact,31314.14464,blue,29354.08412,3354.269088,1000,999.43,8.97880491,4,5.0,4.0,2023.0,5,0.937406544439548,0.11426924696997601,0.4941365701004946,0.016824061355028144,29.354084090645916,0
49.0,M,1.0,70,62236.8,1,1,Own,Local,5,0.0,51,Broker,1,2.0,Large,20263.95268,black,19294.15047,2957.487758,2000,1155.97,11.79068403,6,9.0,6.0,2024.0,1,0.952141508309516,0.1532841657084224,0.31001192975361824,0.018573737724006154,9.647075230176462,1
46.0,M,1.0,87,61256.0,0,1,Own,Local,0,0.0,4,Broker,0,3.0,Compact,45929.21522,black,21794.22653,2102.044267,1000,1726.91,6.719543275,3,4.0,3.0,2023.0,1,0.4745177209131831,0.0964495924647779,0.35578925378157583,0.028191687344452925,21.794226508205774,0
44.0,M,1.0,80,60539.2,0,0,Own,Local,1,0.0,63,Broker,1,6.0,Large,36031.05455,gray,11097.80885,4093.699934,500,1082.36,7.974303841,3,3.0,1.0,2024.0,8,0.308006773276415,0.36887461200335286,0.18331608032178628,0.017878663741544672,22.195617655608764,1
37.0,M,0.0,80,57790.4,1,1,Own,Highway,0,0.0,26,Broker,1,6.0,Large,15078.82179,gray,54059.64077,4551.884284,500,1354.2,9.26111929,3,5.0,3.0,2023.0,8,3.5851369237791664,0.08420115670546285,0.9354432703193706,0.02343295772267655,108.11928132376143,1
38.0,M,1.0,87,58227.2,0,0,Own,Local,2,0.0,50,Broker,1,7.0,Medium,20140.84417,silver,17743.58199,3650.610679,2000,1155.97,8.394175382,5,1.0,3.0,2023.0,1,0.8809750891945372,0.20574259925936508,0.3047301259496467,0.01985274923025918,8.871790990564103,1
34.0,F,1.0,53,56404.8,0,0,Own,Local,0,0.0,15,Broker,0,3.0,Compact,8925.123788,blue,22762.95085,8804.197691,500,1232.57,11.26246585,2,7.0,6.0,2023.0,8,2.5504353091499734,0.38677752056971215,0.40356407344049505,0.02185221825054158,45.525901608948196,0
49.0,F,1.0,69,62265.6,0,0,Rent,Highway,0,0.0,90,Broker,0,6.0,Medium,22239.31816,black,35892.21702,7350.312252,500,1078.65,12.3652786,3,12.0,3.0,2024.0,1,1.613908158521803,0.2047884712081018,0.5764373429216704,0.017323369564939177,71.78443389643112,0
47.0,F,1.0,40,61616.0,0,0,Rent,Local,0,0.0,91,Broker,1,6.0,Large,29776.99215,gray,48013.42462,4761.397685,500,1518.54,7.754422636,4,3.0,0.0,2024.0,8,1.612433666117871,0.09916804982324612,0.7792363123088283,0.024645222019854498,96.0268490479463,1
48.0,M,1.0,59,61937.6,1,0,Own,Local,1,0.0,1,Broker,1,4.0,Large,19805.05008,gray,13218.53342,5043.080675,2000,1246.68,6.932170064,2,3.0,5.0,2024.0,1,0.6674324662617852,0.3815159000156679,0.21341694576132403,0.020127999793015425,6.609266706695366,0
55.0,M,1.0,76,64113.6,1,1,Own,Local,4,0.0,73,Broker,1,7.0,Medium,12840.52752,blue,34033.61237,7329.403567,500,1354.2,12.12030334,3,12.0,6.0,2023.0,8,2.6504839707200376,0.21535779061894045,0.5308329647605059,0.02112188365618025,68.06722460386555,1
54.0,F,1.0,97,63787.2,0,0,Rent,Parking Lot,0,0.0,0,Broker,1,3.0,Large,12366.94919,black,12991.05342,1406.025001,1000,999.43,11.95636797,6,4.0,6.0,2023.0,8,1.0504654963290534,0.10823025319310631,0.20366238712149676,0.015668190483111532,12.991053407008947,0
54.0,F,1.0,73,63841.6,1,0,Own,Highway,0,0.0,66,Broker,0,3.0,Compact,8436.406043,black,35225.2683,7358.057337,1000,1726.91,11.1755619,3,4.0,0.0,2023.0,8,4.175387969270674,0.20888577126298605,0.5517604242288452,0.02704991729488218,35.22526826477473,0
41.0,M,1.0,85,59392.0,0,1,Own,Local,0,1.0,100,Broker,0,4.0,Compact,10727.31401,blue,33334.74239,2716.21527,500,1232.57,8.609411625,4,5.0,3.0,2024.0,2,3.1074640264858373,0.08148301367204647,0.5612665407704528,0.020753131734564365,66.66948464666103,0
45.0,M,1.0,83,60912.0,1,0,Own,Local,0,1.0,20,Broker,0,10.0,Large,10923.13009,red,46392.24245,5982.842031,500,1078.65,8.534787626,3,6.0,4.0,2024.0,1,4.24715645273001,0.128962122003892,0.7616273057728915,0.017708333333042614,92.78448471443103,0
43.0,F,1.0,86,60216.0,1,1,Own,Local,0,0.0,74,Broker,0,6.0,Compact,28248.51119,blue,12989.63466,3279.624693,1000,1324.78,8.363596424,4,6.0,5.0,2024.0,1,0.4598343102817577,0.252480133474941,0.2157173286133965,0.022000464992327613,12.989634647010366,0
44.0,F,0.0,59,60544.0,1,0,Own,Parking Lot,0,0.0,50,Broker,1,2.0,Medium,22058.6526,blue,27596.86293,3297.310309,500,1518.54,9.101443804,2,6.0,4.0,2024.0,8,1.2510674803749768,0.11948134529798596,0.4558149928901986,0.02508159355138277,55.19372574961255,0
38.0,M,1.0,67,58232.0,0,0,Rent,Parking Lot,1,0.0,0,Broker,1,7.0,Large,23146.49727,blue,16402.63053,3224.034289,2000,1239.06,10.3545576,4,7.0,2.0,2023.0,8,0.7086441779055132,0.19655592942283048,0.281677265587964,0.021277991481981076,8.20131526089934,0
33.0,M,1.0,71,55960.0,1,1,Own,Local,0,0.0,71,Broker,1,3.0,Compact,20186.13571,silver,11747.61631,9636.397643,500,1055.6,7.988145593,5,3.0,1.0,2023.0,8,0.5819645958091122,0.8202853572921736,0.20992881182612708,0.01886347390959858,23.495232573009535,1
47.0,M,1.0,85,61619.2,0,0,Own,Local,0,1.0,66,Broker,1,4.0,Large,14938.06069,silver,20440.93589,7308.725486,1000,999.43,9.762593112,2,7.0,1.0,2023.0,8,1.3683794913429035,0.35755336864091336,0.33172997847534974,0.016219457571402755,20.440935869559066,0
45.0,F,1.0,89,60867.2,1,1,Own,Highway,2,1.0,81,Broker,1,6.0,Large,29039.90996,white,18697.83958,5210.735459,2000,1155.97,8.610128846,6,11.0,4.0,2024.0,8,0.6438669956315571,0.2786811511793556,0.30719072964901967,0.01899167367615084,9.34891978532554,1
52.0,F,1.0,72,63220.8,1,1,Rent,Local,0,0.0,60,Broker,1,6.0,Large,23599.08792,blue,23767.14695,4606.780526,1000,1726.91,10.8306082,6,7.0,0.0,2023.0,8,1.007121420521106,0.19382976574755306,0.375938725065549,0.02731553539298276,23.76714692623285,0
45.0,M,1.0,32,60932.8,1,1,Own,Parking Lot,0,1.0,99,Broker,0,9.0,Medium,18311.73889,blue,33816.00578,2824.145618,1000,1324.78,7.691350087,2,8.0,3.0,2024.0,8,1.8466845765598023,0.08351505604446005,0.554972129615659,0.021741656381755937,33.816005746184,0
49.0,F,1.0,44,62318.4,0,1,Own,Highway,0,0.0,70,Broker,1,4.0,Large,16814.38352,black,30824.06994,6263.648965,500,1518.54,12.02128842,5,8.0,3.0,2023.0,5,1.8331965546939544,0.20320642202633132,0.494622293568278,0.024367442039199216,61.64813975670372,0
30.0,M,0.0,63,54417.6,1,1,Own,Highway,1,0.0,33,Broker,1,3.0,Medium,23059.08586,silver,19595.17344,4989.756598,2000,1246.68,12.20459385,3,12.0,3.0,2023.0,8,0.8497810172579937,0.25464212465502717,0.36008889476272216,0.02290949986726887,9.797586715101206,0
46.0,F,1.0,81,61232.0,1,1,Own,Local,0,0.0,90,Broker,1,5.0,Compact,21510.8111,black,24133.43465,4640.881418,1000,1622.67,13.78033037,6,6.0,5.0,2023.0,8,1.1219211835707152,0.1923009088889757,0.39413108586369655,0.026500359288827734,24.133434625866563,0
43.0,F,1.0,93,60195.2,1,0,Own,Parking Lot,0,0.0,50,Broker,0,2.0,Compact,32467.62594,black,22181.93471,3125.695168,500,1082.36,12.71584342,3,11.0,3.0,2023.0,8,0.683201622142281,0.14091174682116303,0.3685000583041754,0.017980835680951622,44.36386933127226,0
32.0,M,1.0,52,55460.8,1,1,Rent,Local,4,0.0,0,Broker,1,5.0,Compact,11074.89499,blue,7016.342745,4497.37356,500,1055.6,11.17515339,2,8.0,5.0,2024.0,8,0.6335358259109294,0.6409854425318577,0.1265099447695217,0.019033263133257483,14.032685461934628,1
42.0,F,1.0,85,79776.0,1,0,Own,Local,0,0.0,23,Broker,1,5.0,Large,18458.8572,white,12089.98324,2912.589314,2000,1155.97,11.24859488,7,9.0,5.0,2023.0,1,0.65496921658536,0.24090929291967245,0.15154912805666432,0.014490197552967182,6.044991616977503,0
38.0,F,1.0,56,58161.6,1,1,Own,Local,0,0.0,0,Broker,0,5.0,Compact,10296.46129,other,26353.985,6439.079526,500,1232.57,11.27148142,5,4.0,6.0,2023.0,1,2.5595186788140185,0.24433039351565503,0.4531165751895905,0.021192161150635606,52.70796989458406,0
64.0,F,1.0,81,66548.8,1,0,Rent,Local,0,0.0,5,Broker,1,3.0,Medium,14760.88642,silver,39685.74287,7337.79679,500,1078.65,9.284664325,3,8.0,2.0,2024.0,1,2.688574502784598,0.1848975541128658,0.5963404729973142,0.016208406462382367,79.37148558125703,0
38.0,F,0.0,65,58163.2,1,1,Rent,Parking Lot,1,1.0,62,Broker,1,7.0,Medium,15692.93033,gray,33444.25832,6391.144782,500,1518.54,10.49467667,0,2.0,2.0,2024.0,8,2.1311671953283207,0.1910984157776025,0.5750071921666104,0.026108260893037038,66.88851650622297,0
41.0,M,0.0,86,59432.0,1,0,Own,Local,0,0.0,74,Broker,0,3.0,Medium,10570.85648,white,34264.11951,3533.540681,1000,1622.67,11.77471413,11,2.0,1.0,2023.0,1,3.2413759066340684,0.1031265572099586,0.5765264421426751,0.02730296809753495,34.264119475735875,0
40.0,F,1.0,87,59006.4,1,0,Own,Local,0,0.0,77,Broker,0,6.0,Large,17838.2961,white,25423.55852,2194.95218,500,1082.36,6.821505228,6,2.0,4.0,2023.0,8,1.4252234841294498,0.08633536403595735,0.43086103405002063,0.018343094985995703,50.84711693830577,1
40.0,F,1.0,71,59012.8,0,1,Own,Parking Lot,0,0.0,100,Broker,1,4.0,Large,21791.11944,gray,18215.4875,5737.304916,2000,1155.97,8.334636239,5,11.0,1.0,2024.0,1,0.8359133430165847,0.31496850774293206,0.3086701105470564,0.019588462163808724,9.107743745446127,0
62.0,M,1.0,83,66027.2,0,1,Own,Local,0,1.0,7,Broker,1,6.0,Compact,20050.88179,gray,32771.67725,5659.83825,1000,1726.91,8.465979972,2,7.0,6.0,2023.0,5,1.6344257370620894,0.17270517485727083,0.49633601378679804,0.026154524195692773,32.77167721722832,0
50.0,F,0.0,92,62574.4,1,0,Own,Parking Lot,0,0.0,24,Broker,0,7.0,Medium,17123.70939,red,31517.25118,9268.538923,500,1078.65,10.24113041,4,6.0,5.0,2024.0,8,1.8405621387481066,0.29407827699731276,0.5036764424348666,0.01723788002733965,63.03450223393099,0
38.0,F,0.0,91,58204.8,1,1,Own,Parking Lot,0,0.0,41,Broker,1,2.0,Compact,25195.72672,blue,31068.50978,4533.084517,1000,1324.78,9.311949356,1,3.0,2.0,2023.0,8,1.2330864723225143,0.14590608139731942,0.5337791690627959,0.022760665786623082,31.06850974893149,0
45.0,M,1.0,67,60894.4,0,0,Own,Local,0,1.0,96,Broker,0,9.0,Compact,17344.67173,gray,17310.4973,2655.897776,2000,1239.06,8.036884385,2,3.0,0.0,2023.0,2,0.9980296870687428,0.15342700615808263,0.2842707588828485,0.020347683858936982,8.655248645672375,1
70.0,M,1.0,63,67985.6,1,1,Own,Highway,1,1.0,51,Broker,1,0.0,Compact,26697.53726,black,22366.78121,6539.860647,2000,1246.68,11.64510197,5,8.0,2.0,2024.0,1,0.8377844364945823,0.29239167608898914,0.32899292217279846,0.018337412628286913,11.183390599408305,1
60.0,M,1.0,99,65483.2,1,1,Rent,Highway,0,0.0,0,Broker,0,2.0,Large,17650.06844,black,46906.62864,4729.44927,1000,1622.67,9.346327264,5,11.0,5.0,2024.0,2,2.657589051101856,0.10082688538962908,0.7163154616647276,0.024779943557663952,46.90662859309337,0
33.0,F,1.0,80,55972.8,1,0,Own,Local,0,0.0,79,Broker,0,6.0,Large,19888.46312,other,20782.73143,4510.713245,500,1082.36,10.84861928,8,11.0,1.0,2023.0,2,1.0449641736296733,0.2170414057447577,0.3713005500819809,0.01933724952085053,41.565462776869076,0
40.0,F,1.0,63,59027.2,1,1,Rent,Local,0,0.0,59,Broker,1,5.0,Large,17200.15734,red,5288.731346,3586.512423,500,1055.6,11.09659754,3,10.0,3.0,2024.0,1,0.3074815678222463,0.6781422968354078,0.08959820804494202,0.01788328092781153,10.577462670845074,0
37.0,F,1.0,78,57769.6,0,1,Rent,Local,0,1.0,17,Broker,1,5.0,Medium,53221.91194,white,25070.37471,3227.659248,2000,1155.97,12.73321105,6,8.0,2.0,2023.0,1,0.4710536280205823,0.12874395716884982,0.43397175520630277,0.020010005261936904,12.535187348732405,0
36.0,M,1.0,79,57339.2,1,1,Rent,Parking Lot,2,0.0,36,Broker,0,4.0,Medium,33126.75493,red,8279.679202,8230.506953,500,1232.57,7.165584893,3,6.0,3.0,2023.0,8,0.24993933813456262,0.9940610923691122,0.14439823370147475,0.021496114350714763,16.55935837088128,0
